spec_num,loc_ID_num,phylum,class,ordr,family,originalGenus,genus,subgenus,originalSubgenus,originalSpecies,species,subspecies,modifiers,num_individuals,element,remarks,field_num,ID by,ID date,Catalogued by,Notes
363561,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363562,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363563,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363564,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363565,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363566,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363567,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363568,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363569,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363570,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363571,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363572,V17022,,Chondrichthyes,,,,Squalus,,,,,,?,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363573,V17022,Chordata,,,,,,,,,,,,1,tooth,,JPW 02-26-2013; JPW 03-06-2013,,07-11-2019,"Dangsangtong, Peter",
363574,V17013,,Chondrichthyes,,,,Carcharodon,,,,brachyurus,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363575,V17013,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363576,V17013,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363577,V17013,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363578,V17013,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363579,V17013,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363580,V17013,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363581,V17013,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363582,V17013,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363583,V17013,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363584,V17013,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 03-30-2014/1,,07-09-2019,"Mackenzie, Laura",
363585,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363586,V17009,,Chondrichthyes,,,,Sphyrna,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363587,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363588,V17009,,Chondrichthyes,,,,Cosmopolitodus,,,,hastalis,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363589,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363590,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363591,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363592,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363593,V17009,,Chondrichthyes,,,,Alopias,,,,latidens,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363594,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363595,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363596,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363597,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363598,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363599,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363600,V17009,,Chondrichthyes,,,,Negaprion,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363601,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363602,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363603,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363604,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363605,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363606,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363607,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363608,V17009,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,assumed locality,no data,,07-09-2019,"Mackenzie, Laura",
363609,V17009,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363610,V17009,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363611,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363612,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363613,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363614,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363615,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363616,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363617,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363618,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363619,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363620,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363621,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Mackenzie, Laura",
363622,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363623,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363624,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363625,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363626,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363627,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363628,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363629,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363630,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363631,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363632,V17009,,Chondrichthyes,,,,Squalus,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363633,V17009,,Chondrichthyes,,,,Squalus,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363634,V17009,,Chondrichthyes,,,,Squalus,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363635,V17009,,Chondrichthyes,,,,Squalus,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363636,V17009,,Chondrichthyes,,,,Squalus,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363637,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363638,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 06-17-2013/3,,07-09-2019,"Idgunji, Sidhant",
363639,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363640,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363641,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363642,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363643,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363644,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363645,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363646,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363647,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363648,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363649,V17009,,Chondrichthyes,,,,,,,,,,,1,tooth,,JPW 06-17-2013/3,,07-10-2019,"Mackenzie, Laura",
363650,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363651,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363652,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363653,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363654,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363655,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363656,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363657,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363658,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363659,V17009,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363660,V17009,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363661,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363662,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363663,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363664,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363665,V17009,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363666,V17009,,Chondrichthyes,,,,Negaprion,,,,brevirostris,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363667,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363668,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363669,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 09-25-2014/1,,07-10-2019,"Mackenzie, Laura",
363670,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363671,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363672,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363673,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363674,V17009,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363675,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363676,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363677,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363678,V17009,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363679,V17009,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363680,V17009,,Chondrichthyes,,,,Prianace,,,,,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363681,V17013,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363682,V17013,,Chondrichthyes,,,,Isurus,,,,paucus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363683,V17013,,Chondrichthyes,,,,Isurus,,,,oxyrinchus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363684,V17013,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363685,V17013,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363686,V17013,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363687,V17013,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363688,V17013,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363689,V17013,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363690,V17013,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363691,V17013,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363692,V17013,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363693,V17013,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363694,V17013,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363695,V17013,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363696,V17013,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363697,V17013,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363698,V17013,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363699,V17013,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363700,V17013,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363701,V17013,,Chondrichthyes,,,,Carchorhinus,,,,brachyurus,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363702,V17013,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363703,V17013,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363704,V17013,,Osteichthyes,,,,,,,,,,,1,tooth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363705,V17013,,Osteichthyes,,,,,,,,,,,1,tooth,bony fish tooth,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363706,V17009,,Chondrichthyes,,,,,,,,,,,40,teeth,,JPW 04-03-2017/1,,07-11-2019,"Mackenzie, Laura",
363707,V17009,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363708,V17009,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363709,V17009,,Chondrichthyes,,,,Squalus,,,,aconthias,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363710,V17009,,Chondrichthyes,,,,Galeocerdo,,,,aduncus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363711,V17009,,Chondrichthyes,,,,Galeocerdo,,,,aduncus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363712,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363713,V17009,,Chondrichthyes,,,,Negaprion,,,,eurybathrodon,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363714,V17009,,Chondrichthyes,,,,Lamna,,,,nasus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363715,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363716,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363717,V17009,,Chondrichthyes,,,,Carchorhinus,,,,priscus,,,1,tooth,,JPW 09-25-2014/1,,07-11-2019,"Mackenzie, Laura",
363718,,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-01-2015/2A,,07-10-2019,"Idgunji, Sidhant",
363719,,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-01-2015/2A,,07-10-2019,"Idgunji, Sidhant",
363720,,,Chondrichthyes,,,,Squatina,,,,californica,,,1,tooth,,JPW 06-01-2015/2A,,07-10-2019,"Idgunji, Sidhant",
363721,,,Chondrichthyes,,,,,,,,,,?,1,tooth,unidentified species,JPW 06-01-2015/2A,,07-10-2019,"Idgunji, Sidhant",
363722,,,Chondrichthyes,,,,,,,,,,?,1,tooth,unidentified species,JPW 06-01-2015/2A,,07-10-2019,"Idgunji, Sidhant",
363723,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363724,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363725,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363726,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363727,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013/2F; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363728,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 02-26-2013/1F; JPW 03-06-2013,,07-18-2019,"Mackenzie, Laura",
363729,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,shark tooth with pecten fragment,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363730,V17022,,Osteichthyes,,,,,,,,,,,1,fish scale,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363731,V17022,,Osteichthyes,,,,,,,,,,,1,fish bone?,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363732,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363733,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363734,V17022,,Chondrichthyes,,,,Squatina,,,,,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363735,V17022,,Chondrichthyes,,,,,,,,,,,1,tooth,unspecified species,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363736,V17022,,Chondrichthyes,,,,Squalus,,,,serriculus,,,2,teeth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363737,V17022,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363738,V17022,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363739,V17022,,Chondrichthyes,,,,Squalus,,,,serriculus,,,2,teeth,,JPW 03-06-2013; JPW 02-26-2013,,07-08-2019,"Mackenzie, Laura",
363740,V17022,,Chondrichthyes,,,,Squalus,,,,serriculus,,,1,tooth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
363741,V17022,,Chondrichthyes,,,,Squalus,,,,serriculus,,,2,teeth,,JPW 03-06-2013; JPW 02-26-2013,,07-18-2019,"Mackenzie, Laura",
